quote_id,customer_id,plan_id,list_price,discount_percent,discount_start_date,discount_end_date,final_price,quote_date,status,quote_end_date
Q14841,C14841,PY,10000,0,2024-01-23,2024-02-22 00:00:00,10000.0,2024-01-23,Approved,
Q14842,C14842,BY,4000,1,2024-01-18,2024-02-17 00:00:00,3960.0,2024-01-18,Converted,
Q14843,C14843,BM,400,10,2024-02-21,2024-03-22 00:00:00,360.0,2024-02-21,Converted,
Q14844,C14844,PY,10000,4,2024-02-23,2024-03-24 00:00:00,9600.0,2024-02-23,Approved,
Q14845,C14845,PM,1000,12,2024-01-24,2024-02-23 00:00:00,880.0,2024-01-24,Converted,
Q14846,C14846,PY,10000,6,2024-02-11,2024-03-12 00:00:00,9400.0,2024-02-11,Approved,
Q14847,C14847,BM,400,0,2024-01-29,2024-02-28 00:00:00,400.0,2024-01-29,Converted,
Q14848,C14848,PY,10000,1,2024-02-07,2024-03-08 00:00:00,9900.0,2024-02-07,Converted,
Q14849,C14849,BY,4000,3,2024-02-07,2024-03-08 00:00:00,3880.0,2024-02-07,Approved,
Q14850,C14850,BM,400,8,2024-02-23,2024-03-24 00:00:00,368.0,2024-02-23,Converted,
Q14851,C14851,PY,10000,7,2024-02-21,2024-03-22 00:00:00,9300.0,2024-02-21,Draft,
Q14852,C14852,BY,4000,9,2024-01-13,2024-02-12 00:00:00,3640.0,2024-01-13,Converted,
Q14853,C14853,BM,400,8,2024-02-01,2024-03-02 00:00:00,368.0,2024-02-01,Draft,
Q14854,C14854,PY,10000,3,2024-01-19,2024-02-18 00:00:00,9700.0,2024-01-19,Approved,
Q14855,C14855,BY,4000,10,2024-01-17,2024-02-16 00:00:00,3600.0,2024-01-17,Draft,
Q14856,C14856,PM,1000,6,2024-01-02,2024-02-01 00:00:00,940.0,2024-01-02,Draft,
Q14857,C14857,BY,4000,10,2024-01-18,2024-02-17 00:00:00,3600.0,2024-01-18,Approved,
Q14858,C14858,PM,1000,2,2024-02-27,2024-03-28 00:00:00,980.0,2024-02-27,Converted,
Q14859,C14859,PY,10000,11,2024-02-08,2024-03-09 00:00:00,8900.0,2024-02-08,Rejected,
Q14860,C14860,BY,4000,7,2024-01-27,2024-02-26 00:00:00,3719.9999999999995,2024-01-27,Approved,
Q14861,C14861,PM,1000,11,2024-01-14,2024-02-13 00:00:00,890.0,2024-01-14,Converted,
Q14862,C14862,BM,400,6,2024-02-23,2024-03-24 00:00:00,376.0,2024-02-23,Approved,
Q14863,C14863,BY,4000,7,2024-01-15,2024-02-14 00:00:00,3719.9999999999995,2024-01-15,Draft,
Q14864,C14864,PY,10000,8,2024-01-08,2024-02-07 00:00:00,9200.0,2024-01-08,Converted,
Q14865,C14865,BM,400,5,2024-01-09,2024-02-08 00:00:00,380.0,2024-01-09,Draft,
Q14866,C14866,PM,1000,12,2024-01-21,2024-02-20 00:00:00,880.0,2024-01-21,Converted,
Q14867,C14867,BY,4000,3,2024-02-12,2024-03-13 00:00:00,3880.0,2024-02-12,Converted,
Q14868,C14868,BY,4000,10,2024-02-04,2024-03-05 00:00:00,3600.0,2024-02-04,Rejected,
Q14869,C14869,PY,10000,2,2024-02-21,2024-03-22 00:00:00,9800.0,2024-02-21,Rejected,
Q14870,C14870,BM,400,2,2024-01-14,2024-02-13 00:00:00,392.0,2024-01-14,Approved,
Q14871,C14871,BY,4000,10,2024-01-27,2024-02-26 00:00:00,3600.0,2024-01-27,Draft,
Q14872,C14872,BY,4000,10,2024-01-08,2024-02-07 00:00:00,3600.0,2024-01-08,Draft,
Q14873,C14873,BM,400,10,2024-02-04,2024-03-05 00:00:00,360.0,2024-02-04,Approved,
Q14874,C14874,BY,4000,10,2024-01-18,2024-02-17 00:00:00,3600.0,2024-01-18,Approved,
Q14875,C14875,BM,400,10,2024-02-24,2024-03-25 00:00:00,360.0,2024-02-24,Converted,
Q14876,C14876,BM,400,5,2024-01-14,2024-02-13 00:00:00,380.0,2024-01-14,Converted,
Q14877,C14877,BM,400,10,2024-02-21,2024-03-22 00:00:00,360.0,2024-02-21,Draft,
Q14878,C14878,PY,10000,7,2024-01-08,2024-02-07 00:00:00,9300.0,2024-01-08,Approved,
Q14879,C14879,BM,400,10,2024-02-18,2024-03-19 00:00:00,360.0,2024-02-18,Draft,
Q14880,C14880,BM,400,7,2024-01-08,2024-02-07 00:00:00,372.0,2024-01-08,Rejected,
Q14881,C14881,PM,1000,10,2024-02-06,2024-03-07 00:00:00,900.0,2024-02-06,Converted,
Q14882,C14882,PM,1000,7,2024-02-13,2024-03-14 00:00:00,929.9999999999999,2024-02-13,Approved,
Q14883,C14883,PY,10000,8,2024-01-02,2024-02-01 00:00:00,9200.0,2024-01-02,Draft,
Q14884,C14884,BM,400,10,2024-01-17,2024-02-16 00:00:00,360.0,2024-01-17,Draft,
Q14885,C14885,PM,1000,0,2024-01-13,2024-02-12 00:00:00,1000.0,2024-01-13,Rejected,
Q14886,C14886,PM,1000,6,2024-02-23,2024-03-24 00:00:00,940.0,2024-02-23,Approved,
Q14887,C14887,BY,4000,9,2024-01-14,2024-02-13 00:00:00,3640.0,2024-01-14,Converted,
Q14888,C14888,BM,400,8,2024-02-10,,368.0,2024-02-10,Rejected,
Q14889,C14889,PM,1000,14,2024-02-10,,860.0,2024-02-10,Converted,
Q14890,C14890,PY,10000,12,2024-01-09,2024-02-08 00:00:00,8800.0,2024-01-09,Rejected,
Q14891,C14891,BY,4000,10,2024-01-27,,3600.0,2024-01-27,Converted,
Q14892,C14892,BY,4000,1,2024-01-20,2024-02-19 00:00:00,3960.0,2024-01-20,Rejected,
Q14893,C14893,BM,400,3,2024-02-07,2024-03-08 00:00:00,388.0,2024-02-07,Approved,
Q14894,C14894,BM,400,10,2024-01-12,2024-02-11 00:00:00,360.0,2024-01-12,Converted,
Q14895,C14895,BY,4000,5,2024-02-11,2024-03-12 00:00:00,3800.0,2024-02-11,Rejected,
Q14896,C14896,PY,10000,3,2024-01-22,2024-02-21 00:00:00,9700.0,2024-01-22,Converted,
Q14897,C14897,BM,400,8,2024-02-06,2024-03-07 00:00:00,368.0,2024-02-06,Converted,
Q14898,C14898,BM,400,9,2024-02-19,2024-03-20 00:00:00,364.0,2024-02-19,Approved,
Q14899,C14899,BY,4000,10,2024-02-08,2024-03-09 00:00:00,3600.0,2024-02-08,Converted,
Q14900,C14900,BY,4000,10,2024-01-31,,3600.0,2024-01-31,Approved,
Q14901,C14901,BM,400,10,2024-01-13,2024-02-12 00:00:00,360.0,2024-01-13,Converted,
Q14902,C14902,PM,1000,0,2024-01-01,2024-01-31 00:00:00,1000.0,2024-01-01,Rejected,
Q14903,C14903,BM,400,8,2024-02-07,2024-03-08 00:00:00,368.0,2024-02-07,Approved,
Q14904,C14904,PM,1000,9,2024-02-22,2024-03-23 00:00:00,910.0,2024-02-22,Converted,
Q14905,C14905,BY,4000,0,2024-02-22,2024-03-23 00:00:00,4000.0,2024-02-22,Converted,
Q14906,C14906,PM,1000,0,2024-02-09,2024-03-10 00:00:00,1000.0,2024-02-09,Approved,
Q14907,C14907,PY,10000,4,2024-01-09,2024-02-08 00:00:00,9600.0,2024-01-09,Approved,
Q14908,C14908,BY,4000,0,2024-02-08,2024-03-09 00:00:00,4000.0,2024-02-08,Converted,
Q14909,C14909,BM,400,9,2024-01-10,,364.0,2024-01-10,Rejected,
Q14910,C14910,BM,400,8,2024-01-29,2024-02-28 00:00:00,368.0,2024-01-29,Approved,
Q14911,C14911,BY,4000,5,2024-02-09,2024-03-10 00:00:00,3800.0,2024-02-09,Approved,
Q14912,C14912,BY,4000,10,2024-01-30,2024-02-29 00:00:00,3600.0,2024-01-30,Converted,
Q14913,C14913,PY,10000,8,2024-01-02,2024-02-01 00:00:00,9200.0,2024-01-02,Converted,
Q14914,C14914,BY,4000,4,2024-01-18,2024-02-17 00:00:00,3840.0,2024-01-18,Rejected,
Q14915,C14915,BM,400,5,2024-01-28,,380.0,2024-01-28,Approved,
Q14916,C14916,PY,10000,1,2024-02-16,2024-03-17 00:00:00,9900.0,2024-02-16,Approved,
Q14917,C14917,BM,400,10,2024-02-01,2024-03-02 00:00:00,360.0,2024-02-01,Approved,
Q14918,C14918,PM,1000,11,2024-01-24,2024-02-23 00:00:00,890.0,2024-01-24,Rejected,
Q14919,C14919,BY,4000,10,2024-02-07,2024-03-08 00:00:00,3600.0,2024-02-07,Converted,
Q14920,C14920,PM,1000,8,2024-02-25,2024-03-26 00:00:00,920.0,2024-02-25,Rejected,
Q14921,C14921,BM,400,2,2024-01-14,2024-02-13 00:00:00,392.0,2024-01-14,Converted,
Q14922,C14922,PM,1000,4,2024-01-25,2024-02-24 00:00:00,960.0,2024-01-25,Converted,
Q14923,C14923,PM,1000,7,2024-01-25,2024-02-24 00:00:00,929.9999999999999,2024-01-25,Rejected,
Q14924,C14924,BM,400,4,2024-02-01,2024-03-02 00:00:00,384.0,2024-02-01,Approved,
Q14925,C14925,BM,400,9,2024-01-27,2024-02-26 00:00:00,364.0,2024-01-27,Converted,
Q14926,C14926,BY,4000,3,2024-02-23,2024-03-24 00:00:00,3880.0,2024-02-23,Converted,
Q14927,C14927,PM,1000,3,2024-02-01,2024-03-02 00:00:00,970.0,2024-02-01,Amended,2024-09-03 00:00:00
Q14928,C14928,PY,10000,11,2024-02-25,2024-03-26 00:00:00,8900.0,2024-02-25,Rejected,
Q14929,C14929,PY,10000,15,2024-01-31,,8500.0,2024-01-31,Converted,
Q14930,C14930,BM,400,2,2024-02-19,2024-03-20 00:00:00,392.0,2024-02-19,Draft,
Q14931,C14931,BM,400,9,2024-01-24,2024-02-23 00:00:00,364.0,2024-01-24,Approved,
Q14932,C14932,PM,1000,10,2024-02-04,2024-03-05 00:00:00,900.0,2024-02-04,Converted,
Q14933,C14933,BM,400,3,2024-01-30,2024-02-29 00:00:00,388.0,2024-01-30,Approved,
Q14934,C14934,PY,10000,4,2024-02-02,,9600.0,2024-02-02,Approved,
Q14935,C14935,BY,4000,3,2024-02-24,2024-03-25 00:00:00,3880.0,2024-02-24,Rejected,
Q14936,C14936,BY,4000,2,2024-02-02,2024-03-03 00:00:00,3920.0,2024-02-02,Approved,
Q14937,C14937,PM,1000,11,2024-02-15,2024-03-16 00:00:00,890.0,2024-02-15,Converted,
Q14938,C14938,BY,4000,0,2024-01-27,2024-02-26 00:00:00,4000.0,2024-01-27,Approved,
Q14939,C14939,BM,400,1,2024-02-02,2024-03-03 00:00:00,396.0,2024-02-02,Rejected,
Q14940,C14940,BM,400,10,2024-02-02,2024-03-03 00:00:00,360.0,2024-02-02,Approved,
Q14941,C14941,BM,400,8,2024-01-04,2024-02-03 00:00:00,368.0,2024-01-04,Approved,
Q14942,C14942,BM,400,10,2024-01-30,2024-02-29 00:00:00,360.0,2024-01-30,Converted,
Q14943,C14943,PM,1000,9,2024-02-13,2024-03-14 00:00:00,910.0,2024-02-13,Approved,
Q14944,C14944,BY,4000,1,2024-01-15,2024-02-14 00:00:00,3960.0,2024-01-15,Converted,
Q14945,C14945,PY,10000,1,2024-01-29,2024-02-28 00:00:00,9900.0,2024-01-29,Draft,
Q14946,C14946,BY,4000,4,2024-01-28,2024-02-27 00:00:00,3840.0,2024-01-28,Approved,
Q14947,C14947,BM,400,9,2024-02-01,2024-03-02 00:00:00,364.0,2024-02-01,Converted,
Q14948,C14948,PY,10000,8,2024-02-05,2024-03-06 00:00:00,9200.0,2024-02-05,Approved,
Q14949,C14949,PM,1000,2,2024-01-30,,980.0,2024-01-30,Draft,
Q14950,C14950,BM,400,8,2024-02-11,2024-03-12 00:00:00,368.0,2024-02-11,Approved,
Q14951,C14951,BM,400,3,2024-02-12,,388.0,2024-02-12,Approved,
Q14952,C14952,PY,10000,12,2024-02-07,2024-03-08 00:00:00,8800.0,2024-02-07,Approved,
Q14953,C14953,PM,1000,21,2024-02-29,,790.0,2024-02-29,Approved,
Q14954,C14954,PY,10000,11,2024-02-11,2024-03-12 00:00:00,8900.0,2024-02-11,Approved,
Q14955,C14955,PM,1000,2,2024-01-12,2024-02-11 00:00:00,980.0,2024-01-12,Converted,
Q14956,C14956,BM,400,4,2024-01-03,2024-02-02 00:00:00,384.0,2024-01-03,Draft,
Q14957,C14957,BY,4000,10,2024-01-15,2024-02-14 00:00:00,3600.0,2024-01-15,Rejected,
Q14958,C14958,BM,400,10,2024-02-17,2024-03-18 00:00:00,360.0,2024-02-17,Rejected,
Q14959,C14959,BY,4000,6,2024-01-10,2024-02-09 00:00:00,3760.0,2024-01-10,Draft,
Q14960,C14960,BY,4000,10,2024-01-22,2024-02-21 00:00:00,3600.0,2024-01-22,Draft,
Q14961,C14961,PM,1000,11,2024-01-23,2024-02-22 00:00:00,890.0,2024-01-23,Rejected,
Q14962,C14962,PY,10000,14,2024-01-11,2024-02-10 00:00:00,8600.0,2024-01-11,Converted,
Q14963,C14963,PM,1000,6,2024-01-16,2024-02-15 00:00:00,940.0,2024-01-16,Draft,
Q14964,C14964,BM,400,10,2024-02-18,2024-03-19 00:00:00,360.0,2024-02-18,Draft,
Q14965,C14965,PY,10000,1,2024-02-15,2024-03-16 00:00:00,9900.0,2024-02-15,Approved,
Q14966,C14966,BY,4000,10,2024-01-16,2024-02-15 00:00:00,3600.0,2024-01-16,Approved,
Q14967,C14967,BY,4000,10,2024-01-14,,3600.0,2024-01-14,Approved,
Q14968,C14968,BM,400,10,2024-01-06,2024-02-05 00:00:00,360.0,2024-01-06,Converted,
Q14969,C14969,PY,10000,6,2024-02-11,2024-03-12 00:00:00,9400.0,2024-02-11,Draft,
Q14970,C14970,BM,400,6,2024-01-17,2024-02-16 00:00:00,376.0,2024-01-17,Approved,
Q14971,C14971,BM,400,1,2024-02-24,2024-03-25 00:00:00,396.0,2024-02-24,Approved,
Q14972,C14972,PM,1000,15,2024-01-31,,850.0,2024-01-31,Approved,
Q14973,C14973,BM,400,8,2024-02-11,2024-03-12 00:00:00,368.0,2024-02-11,Approved,
Q14974,C14974,PY,10000,13,2024-02-22,2024-03-23 00:00:00,8700.0,2024-02-22,Draft,
Q14975,C14975,BM,400,7,2024-01-10,2024-02-09 00:00:00,372.0,2024-01-10,Approved,
Q14976,C14976,PY,10000,11,2024-02-15,2024-03-16 00:00:00,8900.0,2024-02-15,Converted,
Q14977,C14977,BY,4000,1,2024-01-20,2024-02-19 00:00:00,3960.0,2024-01-20,Approved,
Q14978,C14978,BM,400,5,2024-02-18,2024-03-19 00:00:00,380.0,2024-02-18,Amended,2024-09-22 00:00:00
Q14979,C14979,PY,10000,7,2024-01-09,2024-02-08 00:00:00,9300.0,2024-01-09,Approved,
Q14980,C14980,BY,4000,8,2024-01-15,,3680.0,2024-01-15,Draft,
Q14981,C14981,PY,10000,0,2024-02-08,2024-03-09 00:00:00,10000.0,2024-02-08,Converted,
Q14982,C14982,BY,4000,10,2024-01-02,2024-02-01 00:00:00,3600.0,2024-01-02,Converted,
Q14983,C14983,PM,1000,11,2024-01-04,,890.0,2024-01-04,Rejected,
Q14984,C14984,BM,400,6,2024-02-21,2024-03-22 00:00:00,376.0,2024-02-21,Approved,
Q14985,C14985,BM,400,10,2024-01-24,2024-02-23 00:00:00,360.0,2024-01-24,Converted,
Q14986,C14986,BY,4000,9,2024-01-18,2024-02-17 00:00:00,3640.0,2024-01-18,Rejected,
Q14987,C14987,PM,1000,4,2024-01-11,2024-02-10 00:00:00,960.0,2024-01-11,Amended,2024-07-12 00:00:00
Q14988,C14988,PY,10000,8,2024-02-06,2024-03-07 00:00:00,9200.0,2024-02-06,Rejected,
Q14989,C14989,PM,1000,12,2024-01-26,2024-02-25 00:00:00,880.0,2024-01-26,Converted,
Q14990,C14990,PY,10000,12,2024-01-08,2024-02-07 00:00:00,8800.0,2024-01-08,Approved,
Q14991,C14991,PY,10000,11,2024-01-22,,8900.0,2024-01-22,Converted,
Q14992,C14992,BM,400,8,2024-02-21,2024-03-22 00:00:00,368.0,2024-02-21,Approved,
Q14993,C14993,BY,4000,2,2024-01-05,2024-02-04 00:00:00,3920.0,2024-01-05,Rejected,
Q14994,C14994,BM,400,9,2024-01-02,,364.0,2024-01-02,Approved,
Q14995,C14995,BM,400,6,2024-01-05,2024-02-04 00:00:00,376.0,2024-01-05,Converted,
Q14996,C14996,BM,400,10,2024-02-04,2024-03-05 00:00:00,360.0,2024-02-04,Amended,2024-10-08 00:00:00
Q14997,C14997,PY,10000,11,2024-02-01,2024-03-02 00:00:00,8900.0,2024-02-01,Approved,
Q14998,C14998,BM,400,2,2024-02-13,2024-03-14 00:00:00,392.0,2024-02-13,Approved,
Q14999,C14999,PY,10000,3,2024-01-19,2024-02-18 00:00:00,9700.0,2024-01-19,Rejected,
Q15000,C15000,BY,4000,7,2024-02-08,2024-03-09 00:00:00,3719.9999999999995,2024-02-08,Draft,
Q15001,C15001,PY,10000,0,2024-02-20,2024-03-21 00:00:00,10000.0,2024-02-20,Converted,
Q15002,C15002,PY,10000,3,2024-01-04,2024-02-03 00:00:00,9700.0,2024-01-04,Converted,
Q15003,C15003,PM,1000,3,2024-01-23,2024-02-22 00:00:00,970.0,2024-01-23,Approved,
Q15004,C15004,BM,400,2,2024-02-15,2024-03-16 00:00:00,392.0,2024-02-15,Draft,
Q15005,C15005,BM,400,1,2024-01-19,,396.0,2024-01-19,Approved,
Q15006,C15006,BM,400,7,2024-01-26,2024-02-25 00:00:00,372.0,2024-01-26,Draft,
Q15007,C15007,BM,400,5,2024-02-27,2024-03-28 00:00:00,380.0,2024-02-27,Draft,
Q15008,C15008,PM,1000,1,2024-02-19,2024-03-20 00:00:00,990.0,2024-02-19,Converted,
Q15009,C15009,PM,1000,7,2024-01-26,2024-02-25 00:00:00,929.9999999999999,2024-01-26,Approved,
Q15010,C15010,PM,1000,12,2024-01-07,2024-02-06 00:00:00,880.0,2024-01-07,Amended,2024-03-09 00:00:00
Q15011,C15011,PM,1000,7,2024-02-01,2024-03-02 00:00:00,929.9999999999999,2024-02-01,Draft,
Q15012,C15012,BM,400,6,2024-02-16,2024-03-17 00:00:00,376.0,2024-02-16,Rejected,
Q15013,C15013,PY,10000,7,2024-02-22,2024-03-23 00:00:00,9300.0,2024-02-22,Rejected,
Q15014,C15014,BY,4000,8,2024-02-02,2024-03-03 00:00:00,3680.0,2024-02-02,Converted,
Q15015,C15015,PM,1000,2,2024-02-13,2024-03-14 00:00:00,980.0,2024-02-13,Draft,
Q15016,C15016,PY,10000,14,2024-01-26,2024-02-25 00:00:00,8600.0,2024-01-26,Rejected,
Q15017,C15017,PM,1000,1,2024-01-24,2024-02-23 00:00:00,990.0,2024-01-24,Approved,
Q15018,C15018,BM,400,10,2024-02-20,2024-03-21 00:00:00,360.0,2024-02-20,Draft,
Q15019,C15019,BM,400,10,2024-02-28,2024-03-29 00:00:00,360.0,2024-02-28,Approved,
Q15020,C15020,PY,10000,12,2024-01-23,2024-02-22 00:00:00,8800.0,2024-01-23,Converted,
Q15021,C15021,PY,10000,6,2024-02-07,2024-03-08 00:00:00,9400.0,2024-02-07,Approved,
Q15022,C15022,PY,10000,14,2024-01-26,2024-02-25 00:00:00,8600.0,2024-01-26,Approved,
Q15023,C15023,BM,400,10,2024-02-29,2024-03-30 00:00:00,360.0,2024-02-29,Rejected,
Q15024,C15024,BM,400,2,2024-02-14,2024-03-15 00:00:00,392.0,2024-02-14,Amended,2024-06-15 00:00:00
Q15025,C15025,BY,4000,10,2024-01-31,,3600.0,2024-01-31,Approved,
Q15026,C15026,PY,10000,8,2024-01-06,,9200.0,2024-01-06,Converted,
Q15027,C15027,BY,4000,10,2024-02-14,2024-03-15 00:00:00,3600.0,2024-02-14,Converted,
Q15028,C15028,PM,1000,15,2024-01-31,,850.0,2024-01-31,Draft,
Q15029,C15029,BY,4000,10,2024-02-16,2024-03-17 00:00:00,3600.0,2024-02-16,Approved,
Q15030,C15030,PM,1000,9,2024-02-17,2024-03-18 00:00:00,910.0,2024-02-17,Amended,2024-07-21 00:00:00
Q15031,C15031,PM,1000,1,2024-02-09,,990.0,2024-02-09,Amended,2024-09-13 00:00:00
Q15032,C15032,BY,4000,10,2024-02-14,2024-03-15 00:00:00,3600.0,2024-02-14,Approved,
Q15033,C15033,PY,10000,0,2024-02-14,2024-03-15 00:00:00,10000.0,2024-02-14,Converted,
Q15034,C15034,PM,1000,19,2024-02-29,2024-03-30 00:00:00,810.0,2024-02-29,Approved,
Q15035,C15035,PY,10000,6,2024-02-21,2024-03-22 00:00:00,9400.0,2024-02-21,Approved,
Q15036,C15036,BM,400,7,2024-02-21,2024-03-22 00:00:00,372.0,2024-02-21,Converted,
Q15037,C15037,PM,1000,12,2024-01-12,2024-02-11 00:00:00,880.0,2024-01-12,Approved,
Q15038,C15038,BM,400,3,2024-02-20,2024-03-21 00:00:00,388.0,2024-02-20,Converted,
Q15039,C15039,BY,4000,6,2024-01-17,2024-02-16 00:00:00,3760.0,2024-01-17,Converted,
Q15040,C15040,PY,10000,8,2024-01-26,2024-02-25 00:00:00,9200.0,2024-01-26,Converted,
Q15041,C15041,BY,4000,0,2024-01-03,2024-02-02 00:00:00,4000.0,2024-01-03,Rejected,
Q15042,C15042,PM,1000,2,2024-01-15,,980.0,2024-01-15,Draft,
Q15043,C15043,BM,400,4,2024-02-18,2024-03-19 00:00:00,384.0,2024-02-18,Rejected,
Q15044,C15044,PM,1000,11,2024-02-07,,890.0,2024-02-07,Draft,
Q15045,C15045,BY,4000,10,2024-01-24,2024-02-23 00:00:00,3600.0,2024-01-24,Approved,
Q15046,C15046,PY,10000,6,2024-02-20,2024-03-21 00:00:00,9400.0,2024-02-20,Converted,
Q15047,C15047,PY,10000,12,2024-01-30,2024-02-29 00:00:00,8800.0,2024-01-30,Converted,
Q15048,C15048,PM,1000,4,2024-02-13,2024-03-14 00:00:00,960.0,2024-02-13,Draft,
Q15049,C15049,PM,1000,0,2024-02-05,2024-03-06 00:00:00,1000.0,2024-02-05,Rejected,
Q15050,C15050,BM,400,0,2024-02-22,2024-03-23 00:00:00,400.0,2024-02-22,Draft,
Q15051,C15051,BY,4000,0,2024-02-24,2024-03-25 00:00:00,4000.0,2024-02-24,Converted,
Q15052,C15052,PM,1000,7,2024-02-13,2024-03-14 00:00:00,929.9999999999999,2024-02-13,Amended,2024-10-15 00:00:00
Q15053,C15053,BM,400,6,2024-01-27,2024-02-26 00:00:00,376.0,2024-01-27,Approved,
Q15054,C15054,PM,1000,2,2024-01-22,2024-02-21 00:00:00,980.0,2024-01-22,Amended,2024-05-26 00:00:00
Q15055,C15055,PY,10000,3,2024-01-02,2024-02-01 00:00:00,9700.0,2024-01-02,Approved,
Q15056,C15056,BM,400,10,2024-01-07,2024-02-06 00:00:00,360.0,2024-01-07,Approved,
Q15057,C15057,BM,400,7,2024-01-16,2024-02-15 00:00:00,372.0,2024-01-16,Approved,
Q15058,C15058,PM,1000,13,2024-01-24,2024-02-23 00:00:00,870.0,2024-01-24,Draft,
Q15059,C15059,BY,4000,10,2024-01-30,2024-02-29 00:00:00,3600.0,2024-01-30,Draft,
Q15060,C15060,PY,10000,6,2024-02-13,,9400.0,2024-02-13,Approved,
Q15061,C15061,BY,4000,6,2024-02-17,2024-03-18 00:00:00,3760.0,2024-02-17,Approved,
Q15062,C15062,BM,400,10,2024-02-15,2024-03-16 00:00:00,360.0,2024-02-15,Approved,
Q15063,C15063,BY,4000,10,2024-01-01,2024-01-31 00:00:00,3600.0,2024-01-01,Approved,
Q15064,C15064,BM,400,10,2024-02-23,2024-03-24 00:00:00,360.0,2024-02-23,Amended,2024-05-24 00:00:00
Q15065,C15065,BY,4000,5,2024-01-27,2024-02-26 00:00:00,3800.0,2024-01-27,Approved,
Q15066,C15066,PM,1000,8,2024-01-09,2024-02-08 00:00:00,920.0,2024-01-09,Approved,
Q15067,C15067,BY,4000,5,2024-01-07,2024-02-06 00:00:00,3800.0,2024-01-07,Converted,
Q15068,C15068,BM,400,10,2024-01-05,2024-02-04 00:00:00,360.0,2024-01-05,Converted,
Q15069,C15069,PY,10000,0,2024-01-30,2024-02-29 00:00:00,10000.0,2024-01-30,Approved,
Q15070,C15070,PY,10000,4,2024-02-11,2024-03-12 00:00:00,9600.0,2024-02-11,Converted,
Q15071,C15071,PY,10000,12,2024-01-27,2024-02-26 00:00:00,8800.0,2024-01-27,Converted,
Q15072,C15072,BM,400,7,2024-01-10,2024-02-09 00:00:00,372.0,2024-01-10,Approved,
Q15073,C15073,BY,4000,10,2024-01-25,2024-02-24 00:00:00,3600.0,2024-01-25,Draft,
Q15074,C15074,PY,10000,13,2024-01-18,2024-02-17 00:00:00,8700.0,2024-01-18,Approved,
Q15075,C15075,PY,10000,10,2024-01-07,,9000.0,2024-01-07,Draft,
Q15076,C15076,PY,10000,5,2024-02-26,2024-03-27 00:00:00,9500.0,2024-02-26,Approved,
Q15077,C15077,PM,1000,25,2024-01-31,2024-03-01 00:00:00,750.0,2024-01-31,Rejected,
Q15078,C15078,BM,400,4,2024-02-01,2024-03-02 00:00:00,384.0,2024-02-01,Approved,
Q15079,C15079,BM,400,10,2024-02-19,,360.0,2024-02-19,Amended,2024-04-23 00:00:00
Q15080,C15080,BM,400,8,2024-02-14,2024-03-15 00:00:00,368.0,2024-02-14,Approved,
Q15081,C15081,BM,400,6,2024-01-11,2024-02-10 00:00:00,376.0,2024-01-11,Amended,2024-10-13 00:00:00
Q15082,C15082,BM,400,10,2024-01-10,2024-02-09 00:00:00,360.0,2024-01-10,Rejected,
Q15083,C15083,PM,1000,6,2024-01-22,2024-02-21 00:00:00,940.0,2024-01-22,Approved,
Q15084,C15084,BY,4000,10,2024-01-31,,3600.0,2024-01-31,Approved,
Q15085,C15085,PM,1000,1,2024-02-10,2024-03-11 00:00:00,990.0,2024-02-10,Approved,
Q15086,C15086,PY,10000,11,2024-02-16,2024-03-17 00:00:00,8900.0,2024-02-16,Approved,
Q15087,C15087,PM,1000,12,2024-01-14,2024-02-13 00:00:00,880.0,2024-01-14,Approved,
Q15088,C15088,BM,400,10,2024-01-03,2024-02-02 00:00:00,360.0,2024-01-03,Amended,2024-04-06 00:00:00
Q15089,C15089,PM,1000,9,2024-01-24,2024-02-23 00:00:00,910.0,2024-01-24,Approved,
Q15090,C15090,BM,400,4,2024-01-14,2024-02-13 00:00:00,384.0,2024-01-14,Approved,
Q15091,C15091,PM,1000,2,2024-02-22,2024-03-23 00:00:00,980.0,2024-02-22,Approved,
Q15092,C15092,BM,400,7,2024-01-16,2024-02-15 00:00:00,372.0,2024-01-16,Approved,
Q15093,C15093,PY,10000,3,2024-02-24,2024-03-25 00:00:00,9700.0,2024-02-24,Draft,
Q15094,C15094,BM,400,6,2024-01-28,2024-02-27 00:00:00,376.0,2024-01-28,Approved,
Q15095,C15095,PM,1000,4,2024-02-04,2024-03-05 00:00:00,960.0,2024-02-04,Approved,
Q15096,C15096,PY,10000,5,2024-02-09,2024-03-10 00:00:00,9500.0,2024-02-09,Converted,
Q15097,C15097,PM,1000,6,2024-01-02,2024-02-01 00:00:00,940.0,2024-01-02,Draft,
Q15098,C15098,PY,10000,7,2024-02-25,2024-03-26 00:00:00,9300.0,2024-02-25,Draft,
Q15099,C15099,BY,4000,2,2024-02-03,2024-03-04 00:00:00,3920.0,2024-02-03,Draft,
Q15100,C15100,BY,4000,2,2024-02-24,2024-03-25 00:00:00,3920.0,2024-02-24,Draft,
Q15101,C15101,BY,4000,1,2024-01-18,2024-02-17 00:00:00,3960.0,2024-01-18,Draft,
Q15102,C15102,PM,1000,5,2024-01-07,2024-02-06 00:00:00,950.0,2024-01-07,Amended,2024-04-09 00:00:00
Q15103,C15103,PM,1000,10,2024-02-18,2024-03-19 00:00:00,900.0,2024-02-18,Amended,2024-07-21 00:00:00
