customer_id,amount
C19262,9300.0
C19263,4780.0
C19264,8910.0
C19269,3920.0
C19273,3880.0
C19274,122880.0
C19275,13164.0
C19276,7080.0
C19284,9200.0
C19289,124950.0
C19290,11950.0
C19291,4760.0
C19293,9300.0
C19297,3920.0
C19300,4784.0
C19301,3960.0
C1931,9900.0
C19315,9600.0
C19317,125910.0
C19319,123860.0
C19320,125880.0
C1933,3600.0
C19332,11970.0
C19333,13960.0
C19334,9800.0
C19338,11870.0
C1934,3840.0
C19340,3600.0
C19342,9880.0
C19346,3600.0
C19347,11870.0
C19349,14520.0
C19350,10000.0
C19352,7160.0
C19355,11880.0
C19356,3720.0
C1936,9000.0
C19362,4800.0
C19372,121980.0
C19377,3600.0
C19378,3576.0
C1938,6500.0
C19383,11980.0
C19384,3840.0
C19385,4772.0
C19390,12000.0
C19392,3720.0
C19393,9200.0
C19396,3800.0
C19402,3960.0
C19405,8700.0
C19406,9200.0
C19407,3600.0
C19408,3960.0
C19412,9200.0
C19418,9800.0
C19420,123970.0
C19421,11880.0
C19427,9100.0
C19429,4780.0
C19436,3600.0
C19437,9100.0
C19438,4320.0
C1944,125780.0
C19442,4796.0
C19443,13972.0
C19447,4780.0
C19449,126980.0
C19450,14000.0
C19454,9100.0
C19458,9200.0
C19460,10000.0
C19464,3920.0
C1947,13560.0
C19470,3960.0
C19481,9600.0
C19494,124980.0
C19496,3600.0
C195,3640.0
C1950,3840.0
C19506,9930.0
C19508,3920.0
C19513,11940.0
C19514,11930.0
C19516,4760.0
C19519,4788.0
C1952,4000.0
C19528,3840.0
C1953,3600.0
C19530,3960.0
C1954,9300.0
C19545,4320.0
C19546,15176.0
C19548,9700.0
C19551,3600.0
C19557,4760.0
C19559,3600.0
C19560,8500.0
C19564,4800.0
C19566,9300.0
C19572,4764.0
C19573,9400.0
C19574,4768.0
C19575,3600.0
C19580,3560.0
C19581,12788.0
C19582,9300.0
C19586,9100.0
C19587,15184.0
C1959,4780.0
C19593,4800.0
C19594,8800.0
C19607,11780.0
C19610,12760.0
C19612,3600.0
C19617,9600.0
C19628,9800.0
C1963,124950.0
C19631,3600.0
C19632,3600.0
C19637,9300.0
C19639,9300.0
C19640,3800.0
C19644,4800.0
C19648,4000.0
C19649,3680.0
C19654,128970.0
C19656,13960.0
C19658,13964.0
C19659,9600.0
C19662,3720.0
C19665,12800.0
C19667,127980.0
C19669,13560.0
C19674,9600.0
C19677,122940.0
C19679,9500.0
C1968,8800.0
C19685,9100.0
C19686,8730.0
C19687,12776.0
C19689,8800.0
C19692,4744.0
C19695,9600.0
C19698,3240.0
C19701,3720.0
C19702,14800.0
C19704,11990.0
C19706,9800.0
C19707,3600.0
C1972,4760.0
C19723,4760.0
C19724,9500.0
C19726,11930.0
C19727,8700.0
C19728,11930.0
C19730,3840.0
C19732,4320.0
C19734,13560.0
C19736,3800.0
C19741,9600.0
C19742,9930.0
C19745,3600.0
C19747,9800.0
C19755,127870.0
C19767,12776.0
C19769,9700.0
C19770,3600.0
C19772,4796.0
C19776,3960.0
C19779,3600.0
C1978,3640.0
C19780,9700.0
C19784,8600.0
C19786,3600.0
C19790,9900.0
C19793,122900.0
C19794,3576.0
C19795,3560.0
C19799,4760.0
C1980,11940.0
C19802,4768.0
C19806,8800.0
C19807,4792.0
C19810,9300.0
C19811,9810.0
C19812,3800.0
C19821,9100.0
C19823,3960.0
C19827,3600.0
C19829,4760.0
C19832,10320.0
C19833,8990.0
C19839,122960.0
C19842,2360.0
C19843,4768.0
C19846,3960.0
C19847,4768.0
C19851,3880.0
C19856,4764.0
C19857,4760.0
C19861,8600.0
C19863,4764.0
C19865,10000.0
C19868,8500.0
C19869,3600.0
C19872,8320.0
C19873,123950.0
C19882,9900.0
C19889,8600.0
C19899,6770.0
C19901,3680.0
C19904,3600.0
C19905,3680.0
C19906,8880.0
C1991,8900.0
C19911,8700.0
C19912,3960.0
C19914,11930.0
C19915,4792.0
C19918,1976.0
C1992,3880.0
C19921,4760.0
C19922,11910.0
C19924,3600.0
C1993,3800.0
C19931,9600.0
C19934,11950.0
C19935,3800.0
C19937,4416.0
C19939,4784.0
C1994,4792.0
C19943,3840.0
C19945,127000.0
C19949,4764.0
C19950,3720.0
C19951,8700.0
C19953,3600.0
C19961,8500.0
C19962,8800.0
C19963,9200.0
C19969,3600.0
C19988,127860.0
C19994,4764.0
C19998,15072.0
C19999,9000.0
C20003,9500.0
C20004,8290.0
C20006,9300.0
C20010,3840.0
C20013,4760.0
C20016,3840.0
C20017,9000.0
C20019,8600.0
C2002,8900.0
C20020,4780.0
C20025,9400.0
C20039,126890.0
C20042,4000.0
C20045,8700.0
C20046,9300.0
C20048,3960.0
C2005,8900.0
C20053,3564.0
C20055,3600.0
C20056,8600.0
C20057,3600.0
C20058,3920.0
C2006,3600.0
C20066,122860.0
C20072,3840.0
C20073,3600.0
C20076,9000.0
C20078,4764.0
C20079,8800.0
C20083,9800.0
C20090,3840.0
C20093,9100.0
C20096,3680.0
C20098,3880.0
C20101,9000.0
C20103,10000.0
C20109,9500.0
C20110,8700.0
C20117,11940.0
C20122,8950.0
C20124,3680.0
C20129,4000.0
C20132,8900.0
C20137,11950.0
C20139,3720.0
C20142,4776.0
C20144,125870.0
C20145,124850.0
C20146,125920.0
C20147,11900.0
C20153,8600.0
C20156,3600.0
C20160,7920.0
C20163,14760.0
C20167,3920.0
C20168,3640.0
C2017,4760.0
C20172,5900.0
C20175,122820.0
C20179,4752.0
C20182,3600.0
C20185,9600.0
C202,9300.0
C2020,9600.0
C20200,10890.0
C20205,4792.0
C20207,15580.0
C20209,9840.0
C20210,8800.0
C20213,8500.0
C20214,3800.0
C20217,3800.0
C2022,3640.0
C20221,3188.0
C20224,125960.0
C20225,3880.0
C20227,3760.0
C20231,3960.0
C20235,8930.0
C20243,4792.0
C20246,8940.0
C20247,9800.0
C2025,4792.0
C20252,11920.0
C20257,10180.0
C20262,9940.0
C20266,4000.0
C20269,9900.0
C2027,3720.0
C20271,9900.0
C20273,8920.0
C20278,3600.0
C20290,9600.0
C20295,3600.0
C20297,4512.0
C20299,10000.0
C20302,4000.0
C20304,4800.0
C20305,123830.0
C20314,9540.0
C20315,9100.0
C20319,3560.0
C20321,9000.0
C20328,8340.0
C2033,3720.0
C20335,4760.0
C20340,13200.0
C20346,4760.0
C20347,11880.0
C20357,8700.0
C2036,121880.0
C20360,125950.0
C20361,3600.0
C20369,10000.0
C20373,3800.0
C20375,8700.0
C20377,3600.0
C20386,9000.0
C20387,10000.0
C20394,3992.0
C20395,13576.0
C20396,3800.0
C20399,3600.0
C20400,8780.0
C20401,3720.0
C20402,3600.0
C20405,8900.0
C20406,3720.0
C20409,14368.0
C20413,3600.0
C20418,13188.0
C20420,8700.0
C20430,122000.0
C20432,13960.0
C20434,3592.0
C20435,4760.0
C20436,9100.0
C20437,15160.0
C20440,3760.0
C20441,3600.0
C20445,9500.0
C20448,9700.0
C20449,11880.0
C20450,13992.0
C20454,4788.0
C20456,121950.0
C20458,4760.0
C20462,4760.0
C20471,4772.0
C2048,4000.0
C20480,3600.0
C20482,123900.0
C20484,3840.0
C20485,9200.0
C20486,3600.0
C20488,3600.0
C20494,125980.0
C20496,3600.0
C20502,4796.0
C20503,15240.0
C20506,9200.0
C20507,126000.0
C20508,11920.0
C20519,3840.0
C2052,3600.0
C20521,9000.0
C20523,3880.0
C20527,3992.0
C20528,3600.0
C20530,10000.0
C20534,4760.0
C20535,4784.0
C20539,8870.0
C20540,11980.0
C20548,4784.0
C2055,3640.0
C20552,3600.0
C20553,10000.0
C20554,4788.0
C20555,126920.0
C20556,13964.0
C20561,123860.0
C20562,11910.0
C20568,14576.0
C20573,4416.0
C20574,127900.0
C20575,3600.0
C20582,3600.0
C20585,4800.0
C2059,10000.0
C20594,4788.0
C20595,9800.0
C2060,3960.0
C20600,3640.0
C20604,3600.0
C20606,9950.0
C20607,125920.0
C20613,9480.0
C20617,3880.0
C20624,4776.0
C20627,4760.0
C20629,9300.0
C2063,3880.0
C20636,1972.0
C20640,3980.0
C20642,13092.0
C20645,12000.0
C20650,9100.0
C20655,8900.0
C20656,4760.0
C2066,9700.0
C20661,8050.0
C20662,9300.0
C20663,125990.0
C20669,3960.0
C20673,7780.0
C20679,8980.0
C20682,125280.0
C20684,4760.0
C20685,8920.0
C20698,3600.0
C207,9300.0
C2070,4000.0
C20700,9300.0
C20703,3800.0
C20704,9500.0
C20711,3680.0
C20712,4780.0
C20713,122940.0
C20717,125970.0
C20719,9400.0
C20721,9870.0
C20722,11900.0
C20723,9600.0
C20725,3600.0
C20726,3920.0
C20730,11870.0
C20734,8900.0
C20735,11920.0
C20736,8800.0
C20737,4930.0
C2074,128800.0
C20743,4800.0
C20748,8800.0
C20749,3920.0
C20753,127090.0
C20758,3840.0
C2076,3840.0
C20764,9840.0
C20769,13968.0
C20772,9200.0
C20773,128900.0
C20775,15200.0
C20783,13960.0
C20785,9950.0
C20786,4788.0
C20792,3680.0
C20797,8700.0
C20807,3600.0
C20809,11860.0
C2081,4800.0
C20815,124890.0
C20819,3600.0
C20824,15560.0
C20828,9500.0
C20829,8600.0
C20834,9400.0
C2084,128910.0
C20840,11900.0
C20841,3840.0
C20842,3840.0
C20845,8600.0
C20846,11880.0
C20849,4760.0
C20850,6860.0
C20852,15600.0
C20854,3760.0
C20856,3960.0
C20858,9400.0
C20859,3960.0
C20860,9900.0
C20862,3600.0
C20868,4760.0
C20870,8990.0
C20872,9900.0
C20873,8600.0
C20876,9580.0
C20878,10000.0
C20879,3600.0
C2088,4768.0
C20884,3600.0
C20888,9200.0
C20892,3640.0
C20894,4784.0
C20906,3760.0
C20907,4800.0
C20911,11870.0
C20914,8930.0
C20915,13176.0
C20916,11520.0
C20917,4800.0
C20919,1972.0
C2092,9200.0
C20934,9700.0
C20936,9100.0
C20941,11990.0
C20942,6120.0
C20945,9600.0
C20946,4764.0
C20947,3880.0
C20948,11920.0
C20950,11920.0
C20953,3576.0
C20956,3920.0
C20962,4760.0
C20969,123950.0
C20973,11990.0
C20974,9800.0
C20975,121930.0
C20978,4796.0
C20979,6768.0
C20981,12000.0
C20985,9100.0
C20989,8990.0
C20992,9504.0
C20993,9800.0
C210,3564.0
C21003,3960.0
C21007,3600.0
C21009,8700.0
C21010,3592.0
C21016,15192.0
C21017,8700.0
C21025,3600.0
C21026,4784.0
C2103,12760.0
C21030,4792.0
C21039,123640.0
C2104,11990.0
C21045,6890.0
C21049,9300.0
C21055,9200.0
C21056,4000.0
C21057,13800.0
C21060,11860.0
C21062,9000.0
C21063,123880.0
C21064,9200.0
C21069,9200.0
C21070,122960.0
C21071,9300.0
C21073,4320.0
C21081,9500.0
C21086,13572.0
C21089,4760.0
C21091,3920.0
C21092,3920.0
C21093,3600.0
C211,3600.0
C21100,3600.0
C21102,9860.0
C21108,4000.0
C2112,4760.0
C21124,3760.0
C21125,127900.0
C21128,11930.0
C21135,3600.0
C21145,125890.0
C21147,9600.0
C21148,9500.0
C21155,122950.0
C21160,3600.0
C21167,2392.0
C21168,8900.0
C2117,4780.0
C21171,11980.0
C21175,8870.0
C2118,8600.0
C21182,10000.0
C21184,3964.0
C21187,4800.0
C2119,13160.0
C21193,8600.0
C21197,11920.0
C21201,4320.0
C21202,121980.0
C21204,13968.0
C21207,4788.0
C21208,11890.0
C21213,3600.0
C21214,3600.0
C21217,3680.0
C21219,9200.0
C21223,3800.0
C21224,3680.0
C21225,3920.0
C21226,3960.0
C2123,3600.0
C21233,9700.0
C21235,9000.0
C21236,9300.0
C21239,4760.0
C21243,3880.0
C21244,11970.0
C2125,11860.0
C21250,3600.0
C21251,11930.0
C21252,4320.0
C21258,9100.0
C21264,3840.0
C21270,9000.0
C21278,8600.0
C21279,3680.0
C21280,3960.0
C21284,4772.0
C21288,11900.0
C21290,124990.0
C21296,4800.0
C213,4760.0
C2130,9800.0
C21303,3600.0
C21304,10110.0
C21306,13188.0
C21307,3800.0
C2131,12796.0
C21313,9200.0
C21315,7140.0
C21317,128950.0
C21320,11900.0
C21324,3960.0
C21326,11990.0
C21328,9500.0
C21336,8940.0
C21337,3584.0
C2134,4760.0
C21343,3960.0
C21344,9800.0
C21347,8600.0
C21348,3640.0
C2135,3680.0
C21351,3640.0
C21358,9700.0
C21359,3720.0
C2136,15600.0
C21362,4784.0
C21363,4000.0
C21364,4380.0
C21367,6550.0
C21370,8800.0
C21372,125970.0
C21375,4760.0
C21376,4728.0
C21378,9100.0
C21382,9800.0
C21385,8280.0
C21388,8800.0
C21389,3720.0
C21394,9100.0
C21397,9800.0
C2140,10110.0
C21402,10000.0
C21403,6750.0
C21407,4000.0
C21408,11930.0
C21409,9700.0
C21415,7720.0
C21421,3840.0
C21432,11940.0
C21435,8600.0
C21437,3600.0
C21439,9100.0
C21444,125880.0
C21445,3980.0
C21451,11900.0
C21454,3960.0
C21460,3840.0
C21462,8800.0
C21463,13960.0
C21465,9600.0
C21467,3760.0
C21473,9400.0
C21476,9500.0
C21479,3560.0
C21481,7880.0
C21488,9600.0
C2149,9000.0
C21494,9600.0
C21503,9600.0
C21505,11950.0
C21507,4792.0
C2151,4760.0
C21510,14000.0
C21515,9500.0
C21517,3312.0
C21525,8600.0
C21529,3800.0
C2153,15160.0
C21535,3560.0
C2154,4796.0
C2155,8900.0
C21555,9600.0
C21568,3880.0
C21569,4772.0
C21571,124900.0
C21575,9900.0
C21576,3600.0
C21578,123790.0
C21579,124980.0
C2158,3640.0
C21580,15180.0
C21584,9400.0
C21586,8500.0
C21590,11870.0
C21592,6860.0
C21596,9100.0
C21599,13572.0
C2160,4792.0
C21602,13984.0
C21604,9700.0
C21605,9500.0
C21614,3880.0
C21619,125950.0
C2162,4720.0
C21624,2800.0
C21632,9500.0
C21637,8600.0
C21638,9800.0
C21646,9300.0
C21648,4752.0
C21651,9870.0
C21652,4768.0
C21653,9800.0
C21659,3960.0
C2166,3600.0
C21660,3600.0
C21665,3640.0
C21667,3592.0
C21675,11940.0
C21677,4764.0
C21681,11930.0
C21689,122920.0
C21690,123900.0
C21691,8700.0
C21695,7130.0
C21696,124930.0
C21699,9570.0
C21708,3560.0
C2171,3840.0
C21711,3800.0
C21712,13560.0
C21713,4760.0
C21715,9400.0
C21718,3680.0
C2172,124990.0
C21720,11900.0
C21721,8960.0
C21722,9700.0
C21723,4784.0
C21726,9800.0
C21727,4760.0
C21729,8600.0
C21731,4760.0
C21733,3760.0
C21737,122910.0
C21738,9800.0
C21742,11950.0
C21748,122920.0
C21749,6530.0
C21755,8700.0
C21759,9800.0
C21766,11940.0
C21767,9900.0
C2177,9700.0
C21770,3600.0
C21772,3640.0
C21773,3880.0
C21775,9100.0
C21776,4776.0
C21777,11980.0
C21778,4764.0
C2178,9500.0
C21781,12760.0
C21782,12720.0
C21784,11980.0
C21789,8800.0
C2179,3680.0
C21795,9300.0
C21798,4000.0
C2180,9100.0
C21802,3920.0
C21806,9600.0
C21811,3600.0
C21814,3840.0
C21817,4760.0
C21819,4000.0
C21820,3960.0
C21821,3600.0
C21825,9400.0
C21827,3600.0
C21831,8500.0
C21842,11960.0
C21844,122880.0
C21852,128920.0
C21858,3600.0
C2186,3600.0
C21865,9500.0
C21873,3560.0
C21877,4400.0
C21883,11950.0
C21886,3720.0
C21888,3720.0
C21889,13992.0
C21892,3840.0
C21893,11980.0
C21896,11950.0
C21901,8600.0
C21905,15572.0
C21907,8500.0
C21909,3680.0
C21912,2764.0
C21914,4760.0
C21915,11990.0
C21916,11900.0
C21919,8900.0
C21921,9920.0
C21922,3160.0
C21923,3600.0
C21924,4764.0
C21925,9400.0
C21927,3640.0
C21932,8800.0
C21937,3960.0
C21939,7000.0
C21942,4780.0
C21945,3600.0
C21946,15172.0
C21947,8700.0
C21949,8700.0
C2195,13968.0
C21952,122760.0
C21956,9600.0
C21958,11980.0
C2196,11280.0
C21966,9000.0
C21971,9200.0
C21972,9600.0
C21973,8800.0
C21974,3600.0
C2198,9700.0
C21981,3960.0
C21984,9000.0
C21991,9800.0
C21996,3960.0
C22,4764.0
C22000,3680.0
C22002,13160.0
C22004,1988.0
C22006,3960.0
C22012,8890.0
C22016,7170.0
C22022,11860.0
C22025,7720.0
C22026,4768.0
C22027,3600.0
C22031,3840.0
C22034,15200.0
C22038,4764.0
C2204,3920.0
C22040,3920.0
C22047,9400.0
C22048,3600.0
C22057,7360.0
C22065,4788.0
C22068,8600.0
C22071,9400.0
C22072,11910.0
C22073,8920.0
C22075,10000.0
C22081,3600.0
C22087,9800.0
C22089,11970.0
C22091,3560.0
C22093,8600.0
C221,3840.0
C22104,9500.0
C22105,4784.0
C22108,9000.0
C2211,4772.0
C22110,11980.0
C22113,9700.0
C22119,9400.0
C22127,128310.0
C22131,11400.0
C22132,125880.0
C22133,4368.0
C22137,11890.0
C22139,3840.0
C2214,3600.0
C22140,3968.0
C22143,9000.0
C22144,8600.0
C22154,3600.0
C22158,13560.0
C22159,3680.0
C22163,4792.0
C22164,3640.0
C22170,5920.0
C22171,9200.0
C22172,14880.0
C22179,9800.0
C2218,4760.0
C22180,15572.0
C22183,4788.0
C22189,3600.0
C2219,9200.0
C22190,3640.0
C22191,3680.0
C22193,8700.0
C22194,125870.0
C22199,3960.0
C222,3840.0
C22202,9600.0
C22203,8800.0
C22204,9400.0
C22206,3600.0
C22209,6970.0
C22212,14792.0
C22215,3960.0
C22216,9500.0
C22217,9000.0
C22218,8910.0
C22225,9800.0
C22228,8900.0
C22231,4788.0
C22232,9000.0
C22233,9900.0
C22234,4776.0
C22237,10000.0
C22240,9000.0
C22243,3600.0
C22245,3600.0
C22250,3960.0
C22252,3936.0
C22254,4796.0
C22258,11860.0
C22259,8290.0
C22260,14764.0
C22263,9000.0
C22264,3880.0
C22265,3720.0
C22267,11990.0
C22269,11900.0
C22271,9400.0
C22281,9870.0
C22284,9000.0
C22288,10560.0
C22293,122920.0
C22294,14160.0
C22299,3640.0
C22300,4792.0
C22301,13820.0
C22302,9600.0
C22304,3600.0
C22305,9200.0
C22319,4320.0
C2232,2760.0
C22324,9900.0
C22327,9800.0
C22328,11870.0
C22329,9400.0
C22335,14760.0
C22336,3600.0
C22344,3720.0
C22346,9900.0
C22347,10320.0
C2235,2880.0
C22352,4760.0
C22356,9300.0
C22360,9500.0
C22362,3840.0
C22364,9800.0
C22365,14800.0
C22366,3600.0
C22369,9500.0
C22374,9200.0
C22375,126870.0
C22377,128910.0
C22378,4000.0
C22380,127090.0
C22381,11950.0
C22383,9800.0
C22389,12760.0
C22390,8600.0
C22392,3880.0
C22393,9100.0
C22394,4760.0
C22399,3600.0
C22402,9800.0
C22405,122990.0
C22407,11900.0
C22409,9880.0
C2241,3960.0
C22410,4760.0
C22411,3800.0
C22414,9900.0
C22417,3600.0
C22419,9300.0
C22429,3880.0
C2243,15580.0
C22430,3996.0
C22431,3880.0
C22436,11900.0
C22444,2910.0
C22448,8900.0
C2245,9700.0
C22453,2400.0
C22455,3760.0
C22458,3760.0
C2246,7900.0
C22476,122960.0
C2248,3840.0
C22480,8890.0
C22482,123980.0
C22485,9500.0
C2249,9500.0
C22490,3588.0
C22495,12792.0
C22497,127890.0
C22498,11960.0
C22502,3920.0
C22505,4772.0
C22506,4792.0
C22507,9900.0
C22516,3640.0
C22517,4764.0
C2252,3680.0
C22520,123900.0
C22523,13560.0
C22530,9200.0
C22534,4760.0
C22535,11160.0
C22542,4760.0
C22543,11520.0
C22548,3600.0
C22549,3600.0
C2255,9900.0
C22550,3760.0
C22553,3600.0
C22554,3600.0
C22555,3600.0
C22558,3600.0
C22560,11040.0
C22562,11280.0
C22563,3720.0
C22566,8900.0
C22567,123960.0
C22572,11890.0
C22573,4000.0
C22574,8800.0
C22583,4784.0
C22589,3600.0
C22591,9700.0
C22595,4796.0
C22597,4760.0
C2260,3920.0
C22604,9400.0
C22606,9900.0
C22610,125950.0
C22611,9600.0
C22615,9500.0
C22618,11980.0
C22619,13520.0
C22621,10000.0
C22622,9900.0
C22627,9890.0
C22629,9600.0
C2263,128900.0
C22630,3528.0
C22641,11890.0
C22642,15564.0
C22644,3680.0
C22652,3680.0
C22659,11990.0
C2266,4792.0
C22664,9200.0
C22665,14384.0
C2267,8800.0
C22674,11880.0
C22679,3600.0
C2268,8600.0
C22682,123640.0
C22683,9500.0
C22689,8900.0
C22690,3640.0
C22693,3640.0
C22695,4310.0
C22698,4224.0
C227,4760.0
C2270,9300.0
C22706,3680.0
C22718,8800.0
C22725,3600.0
C22727,11960.0
C22728,4000.0
C22730,3600.0
C22731,3760.0
C22732,12000.0
C22739,124870.0
C2274,12000.0
C22740,8800.0
C22747,126900.0
C22749,10000.0
C22751,4788.0
C22752,123940.0
C22756,9200.0
C22757,9400.0
C2276,4792.0
C22762,3600.0
C22765,126880.0
C2277,9700.0
C22771,9500.0
C22772,3572.0
C22773,9000.0
C22776,11890.0
C22777,4000.0
C22780,11980.0
C22782,3960.0
C22785,3640.0
C22787,4760.0
C22793,3600.0
C22796,3800.0
C228,7200.0
C22803,9400.0
C22804,9200.0
C22805,8900.0
C22810,3880.0
C22811,3960.0
C22821,11950.0
C22822,11860.0
C22826,10090.0
C22836,3880.0
C22841,3600.0
C22842,13184.0
C22851,3800.0
C22855,9800.0
C22858,4764.0
C22859,4792.0
C22861,8900.0
C22864,4760.0
C22865,3720.0
C22868,14792.0
C22869,4776.0
C22871,11860.0
C22882,5950.0
C22884,12800.0
C22885,11910.0
C22886,3600.0
C22887,4000.0
C22888,13176.0
C22889,11870.0
C2289,15184.0
C22895,4760.0
C22897,3960.0
C229,4760.0
C2290,13568.0
C22901,4792.0
C22902,124990.0
C22907,4764.0
C22908,8500.0
C22909,9400.0
C2291,11860.0
C22913,9500.0
C22917,122960.0
C22919,3920.0
C2292,9900.0
C22920,4416.0
C22925,3968.0
C22926,9400.0
C22929,11900.0
C22930,4000.0
C22932,4760.0
C22934,4768.0
C22936,8820.0
C22937,9900.0
C22938,12000.0
C2294,8600.0
C22940,3600.0
C22943,3680.0
C22949,4320.0
C22957,10080.0
C22961,3920.0
C22969,3720.0
C22970,8900.0
C22971,3680.0
C22974,3600.0
C22975,125930.0
C22976,126960.0
C22979,3968.0
C22984,4788.0
C22985,8340.0
C23002,4760.0
C23005,9000.0
C2301,2364.0
C23014,11990.0
C23020,3880.0
C23023,11870.0
C23025,11860.0
C23027,3840.0
C23029,9800.0
C2303,3920.0
C23030,125860.0
C23033,3680.0
C23035,9200.0
C23037,3600.0
C2304,4792.0
C23040,7170.0
C23044,8600.0
C23045,8500.0
C23047,11860.0
C23048,11900.0
C23051,11640.0
C23053,9200.0
C23054,3840.0
C23058,10000.0
C23060,15164.0
C23068,4776.0
C2307,8920.0
C23070,4000.0
C23072,9000.0
C23075,127900.0
C23077,9300.0
C23079,9400.0
C23082,4792.0
C23084,3880.0
C23087,3760.0
C23088,9300.0
C23089,4760.0
C23090,8600.0
C23091,6960.0
C23094,4768.0
C23095,3680.0
C23099,15348.0
C231,11920.0
C23101,8900.0
C23102,3920.0
C23103,3600.0
C23105,4796.0
C2311,9500.0
C23111,3760.0
C23114,3600.0
C23116,9700.0
C23118,9500.0
C23121,4784.0
C23127,6490.0
C23131,4784.0
C23132,11920.0
C23133,3960.0
C23138,3880.0
C2314,4796.0
C23142,3600.0
C23146,3600.0
C23149,3640.0
C2315,3760.0
C23158,10930.0
C23162,123900.0
C23164,11940.0
C23167,3600.0
C23169,3760.0
C2317,11920.0
C23170,11900.0
C23173,9700.0
C23189,9300.0
C23190,9600.0
C23191,10000.0
C23195,13984.0
C23196,121940.0
C23199,3600.0
C232,9400.0
C23207,126950.0
C2321,4000.0
C23212,4760.0
C23214,3600.0
C23215,125920.0
C23216,3680.0
C23217,3960.0
C23221,122930.0
C23224,9780.0
C23227,4760.0
C23228,9500.0
C23232,3800.0
C23233,8900.0
C23239,3880.0
C2324,9700.0
C23241,8900.0
C23244,15176.0
C23248,11400.0
C23249,3960.0
C2325,3920.0
C23250,11520.0
C23255,9800.0
C23256,13160.0
C23258,9800.0
C23261,9470.0
C23263,9590.0
C23264,9400.0
C23268,11800.0
C23269,3560.0
C23273,10000.0
C23274,13188.0
C23278,123950.0
C23284,9700.0
C23290,9990.0
C23291,3600.0
C23292,3720.0
C23294,8860.0
C23295,9600.0
C23296,4760.0
C23304,15160.0
C23305,3720.0
C23306,8900.0
C23307,122970.0
C23312,4760.0
C23319,3960.0
C2332,126890.0
C23320,9900.0
C23323,1172.0
C23334,9900.0
C23338,3600.0
C23339,4764.0
C23340,124900.0
C23341,4796.0
C23344,3640.0
C23347,4760.0
C23356,3640.0
C23358,8700.0
C23360,13984.0
C23369,4000.0
C23370,3800.0
C23381,13588.0
C23385,8700.0
C23388,9500.0
C23391,3600.0
C23396,3600.0
C23399,11900.0
C234,9000.0
C2340,13168.0
C23400,2388.0
C23403,4784.0
C23410,11900.0
C23411,122980.0
C23427,10000.0
C23428,3960.0
C23432,4760.0
C23433,3880.0
C23436,4784.0
C23437,12760.0
C23447,9930.0
C23448,9200.0
C23455,3800.0
C23464,3920.0
C23468,7110.0
C23470,3720.0
C23473,11870.0
C23474,9600.0
C23476,15160.0
C23477,10000.0
C23480,3720.0
C23485,4368.0
C23491,4796.0
C23494,3960.0
C23496,3600.0
C23497,8500.0
C23501,8600.0
C23503,3560.0
C23508,4320.0
C23510,4796.0
C23511,4368.0
C23514,11960.0
C23515,3880.0
C23518,123870.0
C23519,12772.0
C23521,4760.0
C23524,3960.0
C23534,121930.0
C23539,4760.0
C23540,3600.0
C23544,123920.0
C23545,11940.0
C2355,11920.0
C23551,122860.0
C23555,10000.0
C23557,11870.0
C23558,125910.0
C23560,4000.0
C23561,11160.0
C23566,10000.0
C23570,4792.0
C23573,3600.0
C23577,8800.0
C23578,122970.0
C23581,4800.0
C23582,4776.0
C23584,8500.0
C23585,11920.0
C23586,3760.0
C23587,3640.0
C23589,3600.0
C23591,9900.0
C23593,3600.0
C23599,9300.0
C236,9000.0
C23600,12772.0
C23608,13968.0
C2361,8500.0
C23616,9400.0
C23620,122930.0
C23625,4000.0
C23626,9800.0
C23627,10000.0
C23629,9900.0
C23631,9870.0
C23634,4800.0
C23635,4768.0
C23638,10000.0
C23639,8600.0
C2364,8900.0
C23640,4760.0
C23642,9300.0
C23649,13940.0
C2365,9600.0
C23651,4764.0
C23652,3680.0
C23655,3920.0
C23659,3600.0
C23660,3600.0
C23663,10070.0
C2367,124870.0
C23672,3840.0
C23674,13560.0
C23675,4760.0
C23681,9500.0
C23686,3880.0
C23690,3960.0
C23693,9300.0
C23694,3640.0
C23698,4792.0
C23699,3600.0
C23700,10000.0
C23701,3840.0
C23702,8500.0
C23706,13200.0
C23708,9300.0
C23720,4760.0
C23722,13984.0
C23723,4760.0
C23725,11900.0
C23728,4760.0
C23737,6570.0
C23739,11850.0
C2374,9400.0
C23740,122870.0
C23749,13572.0
C2375,8950.0
C23751,8800.0
C23754,4784.0
C23766,9700.0
C23772,3984.0
C23775,8600.0
C23779,9460.0
C23780,3720.0
C23783,3960.0
C23796,3880.0
C23798,3960.0
C23801,8700.0
C23808,11880.0
C23811,3720.0
C23815,10800.0
C23816,3760.0
C23818,8700.0
C23820,11950.0
C23821,9600.0
C23825,8500.0
C23826,3984.0
C23827,8800.0
C23836,3800.0
C23837,8900.0
C23839,9980.0
C23840,11890.0
C23844,15560.0
C23851,11940.0
C23857,8800.0
C2386,11930.0
C23860,123930.0
C23863,13200.0
C23866,9900.0
C23878,126750.0
C23885,13160.0
C23887,2360.0
C23893,9500.0
C23896,127000.0
C2390,128550.0
C23905,10000.0
C2391,11920.0
C23912,11890.0
C23913,15200.0
C23914,9750.0
C23915,9700.0
C23920,9900.0
C23925,3680.0
C23926,4760.0
